20190110,14:00,61.77
20190110,14:15,63.09
20190110,14:30,63.57
20190110,14:45,63.76
20190110,15:00,63.1
20190110,15:15,63.19
20190110,15:30,63.15
20190110,15:45,63.19
20190110,16:00,63.85
20190110,16:15,63.71
20190110,16:30,63.95
20190110,16:45,64.19
20190110,17:00,63.78
20190110,17:15,63.43
20190110,17:30,63.54
20190110,17:45,63.85
20190110,18:00,62.39
20190110,18:15,62.04
20190110,18:30,60.55
20190110,18:45,60.56
20190110,19:00,61.28
20190110,19:15,62.67
20190110,19:30,63.85
20190110,19:45,67.14
20190110,20:00,72.3
20190110,20:15,74.87
20190110,20:30,76.78
20190110,20:45,78.27
20190110,21:00,79.51
20190110,21:15,80.66
20190110,21:30,83.46
20190110,21:45,85.2
20190110,22:00,87.73
20190110,22:15,90.02
20190110,22:30,91.61
20190110,22:45,92.24
20190110,23:00,93.34
20190110,23:15,93.83
20190110,23:30,93.8
20190110,23:45,93.48
20190111,00:00,93.52
20190111,00:15,93.31
20190111,00:30,92.79
20190111,00:45,92.86
20190111,01:00,91.96
20190111,01:15,89.81
20190111,01:30,89.57
20190111,01:45,88.49
20190111,02:00,88.11
20190111,02:15,87.14
20190111,02:30,86.79
20190111,02:45,85.72
20190111,03:00,84.71
20190111,03:15,85.2
20190111,03:30,84.47
20190111,03:45,83.08
20190111,04:00,82.84
20190111,04:15,81.66
20190111,04:30,81.32
20190111,04:45,80.9
20190111,05:00,79.83
20190111,05:15,79.13
20190111,05:30,79.06
20190111,05:45,77.36
20190111,06:00,74.04
20190111,06:15,71.2
20190111,06:30,69.5
20190111,06:45,67.9
20190111,07:00,67.14
20190111,07:15,66.38
20190111,07:30,66.07
20190111,07:45,64.61
20190111,08:00,64.12
20190111,08:15,64.64
20190111,08:30,63.4
20190111,08:45,63.85
20190111,09:00,63.08
20190111,09:15,61.97
20190111,09:30,61.63
20190111,09:45,61.28
20190111,10:00,60.66
20190111,10:15,60.45
20190111,10:30,60
20190111,10:45,59.69
20190111,11:00,59.27
20190111,11:15,59.27
20190111,11:30,59.44
20190111,11:45,59.51
20190111,12:00,59.1
20190111,12:15,59.48
20190111,12:30,60.21
20190111,12:45,61.21
20190111,13:00,61.42
20190111,13:15,61.39
20190111,13:30,62.18
20190111,13:45,61.63
20190111,14:00,62.43
20190111,14:15,63.22
20190111,14:30,63.19
